image,n_gt,dr,miss,dup,cm_mean
gol3_20_jpg.rf.ZOHsJHWR03xo24yx2sw3.jpg,1,1.0,0,0,0.9575084447860718
gol3_22_jpg.rf.WbY88wJCaGBx54lAL4rv.jpg,1,1.0,0,0,0.9456718564033508
gol3_23_jpg.rf.ZjNPBxm0ChJQlhSj9AKO.jpg,1,1.0,0,0,0.9466944336891174
gol3_24_jpg.rf.nAd7Hp22iWX05BXpiRZp.jpg,1,1.0,0,0,0.9385767579078674
gol3_25_jpg.rf.pv1J54QliXYpGzIHcjKO.jpg,1,1.0,0,0,0.9531046152114868
gol3_26_jpg.rf.rQkMGEQx4mWrjI3f9m7F.jpg,1,1.0,0,0,0.9450225830078125
gol3_3_jpg.rf.y3AapdFApIDXyyrKQKFk.jpg,2,1.0,1,1,0.1796918936788643
gol3_4_jpg.rf.3C7ydLSI3451w2IRbkrY.jpg,1,1.0,0,0,0.9444988369941711
gol3_6_jpg.rf.cgrG90Qo8n4BYw3yyuG9.jpg,1,1.0,0,0,0.9505237936973572
gol4_10_jpg.rf.K94f7fV20YKgCbCFsHds.jpg,1,1.0,0,0,0.9617156386375427
gol4_11_jpg.rf.wzFGmgvnB4kpkCrH95WC.jpg,1,1.0,0,0,0.9480403661727905
gol4_12_jpg.rf.t5vohLCFjkaFfxCT9ZwV.jpg,1,2.0,0,1,0.4996485412120819
gol4_13_jpg.rf.dO6vDahW2HIXd3laT1bD.jpg,1,1.0,0,0,0.9689240455627441
gol4_14_jpg.rf.qQ3xSXTO2zk9EWgYwGeS.jpg,1,1.0,0,0,0.9195218086242676
gol4_15_jpg.rf.8zwSCLP0K6Uy5CcMllgX.jpg,1,1.0,0,0,0.9380602836608887
gol4_16_jpg.rf.cxIuE3ej5g6j0SPzjmBX.jpg,1,1.0,0,0,0.9243038296699524
gol4_1_jpg.rf.OQZytCSV5xAim9oUrW1j.jpg,2,1.0,0,0,0.5438097715377808
gol4_2_jpg.rf.IOzTG9InsjWhhCzMw2WQ.jpg,1,1.0,0,0,0.9579803943634033
gol4_3_jpg.rf.isdTfKihT4QL8ljoyLu2.jpg,1,1.0,0,0,0.8393873572349548
gol4_6_jpg.rf.vpXqYchUflB3KqvhjDek.jpg,1,1.0,0,0,0.9564957022666931
gol4_7_jpg.rf.b5i1F3mmz5z6oPwGRRxm.jpg,1,1.0,0,0,0.9402070045471191
gol4_8_jpg.rf.Pdi3GePz0tFPdV2biMzu.jpg,1,1.0,0,0,0.9256334900856018
gol4_9_jpg.rf.8HgJqCbnb2iBuUfD1v0t.jpg,1,1.0,0,0,0.9504152536392212
hqdefault-1_jpg.rf.nVI3OO3t45dZCSg1NxrU.jpg,1,1.0,0,0,0.9446708559989929
hqdefault-2_jpg.rf.72U7QSPjzsV7qW7nUr6S.jpg,1,1.0,0,0,0.9495002031326294
hqdefault-3_jpg.rf.a7IZcF74H8rV6LzLVbbP.jpg,2,0.5,1,0,0.4645205031556543
hqdefault-3_jpg.rf.K9qyTCKqOkStU3hCaiWD.jpg,1,1.0,0,0,0.9168410301208496
hqdefault-4_jpg.rf.40L9whNUUXhfg5PHS4OG.jpg,2,1.0,0,0,0.8691775500774384
hqdefault-4_jpg.rf.9qirXETxNRUyitHT86ZN.jpg,1,1.0,0,0,0.8966345191001892
hqdefault-6_jpg.rf.IOttvL7nuG6Bvaa4Yhqp.jpg,1,1.0,0,0,0.9245784282684326
IMG-0086_jpg.rf.gjCcTQqn54CM13R6czK4.jpg,1,1.0,0,0,0.9351268410682678
IMG_0013_jpg.rf.qzHnA16jSNuCVrOCKgAK.jpg,1,1.0,0,0,0.8894020318984985
IMG_0111_jpg.rf.ObHNb6ec1dX15FO7LVHb.jpg,1,1.0,0,0,0.9467335939407349
IMG_1166_jpg.rf.bcisv9Jz37jhqjBepTos.jpg,1,1.0,0,0,0.9585671424865723
IMG_5063_jpg.rf.oiswi2dhWpR3CpHFE9PP.jpg,3,1.0,0,0,0.7549275755882263
IMG_5455-1_jpg.rf.L5CPMLJYqcbdr9kpveGT.jpg,1,2.0,0,1,0.6146683692932129
IMG_5455-2_jpg.rf.9ONGNci8v0KQrLDqmktI.jpg,1,1.0,0,0,0.790824830532074
IMG_5456_jpg.rf.ofxeLiFuGMXe4NPPsdED.jpg,1,0.0,1,0,0.0033822208642959595
IMG_5457_jpg.rf.l2eN4fhdP2WVTktxEBXB.jpg,1,1.0,0,0,0.9029242992401123
maxresdefault-12_jpg.rf.rvHZ58shiexRZkzYcNVT.jpg,1,1.0,0,0,0.9434863328933716
maxresdefault-1_jpg.rf.iXGnMaA75VBuMKY8On20.jpg,6,1.0,0,0,0.70987768471241
maxresdefault-25_jpg.rf.eejUYKYvWRWbxxVjt4E2.jpg,1,1.0,0,0,0.8359682559967041
maxresdefault-3_jpg.rf.KnLdwEzsdyaEOixXXc9f.jpg,2,1.0,0,0,0.7821960151195526
maxresdefault-4_jpg.rf.YJnamVzH7jFBMvy81PS5.jpg,1,1.0,0,0,0.9660603404045105
maxresdefault-9_jpg.rf.dFiC7NY3NlkxNqWxzYOI.jpg,1,1.0,0,0,0.9074156284332275
maxresdefault_jpg.rf.tdup6MA6CTli2Gk7h7k3.jpg,1,1.0,0,0,0.9643873572349548
night-traffic-13_mp4-0000_jpg.rf.Kypxs8OaUMf4kcnbYscO.jpg,13,0.692307710647583,4,0,0.46421236946032596
night-traffic-13_mp4-0001_jpg.rf.SowzM5A1LlhgxylkUYPH.jpg,14,0.7857142686843872,3,0,0.5837662804073521
night-traffic-13_mp4-0002_jpg.rf.lMor2gfPCvD4wMohCfjP.jpg,13,0.7692307829856873,3,0,0.5452409428365242
night-traffic-13_mp4-0003_jpg.rf.ei5J2JAD1VfqgGQEmhui.jpg,14,0.6428571343421936,5,0,0.5286967059198234
night-traffic-13_mp4-0004_jpg.rf.AWx3GqFQ36ursACQc0vJ.jpg,15,0.5333333611488342,7,0,0.48188537628836153
night-traffic-13_mp4-0005_jpg.rf.d9YxIml0pUr4Lbr8s2Xz.jpg,15,0.8666666746139526,3,1,0.5276326939463616
night-traffic-13_mp4-0006_jpg.rf.V9GjmnyBUYZVK2BiqNRT.jpg,15,0.8666666746139526,3,1,0.5209425749878088
night-traffic-13_mp4-0007_jpg.rf.zuUsxUE5SA3CuoUcOXMX.jpg,15,0.6666666865348816,5,0,0.4411365173175
night-traffic-13_mp4-0008_jpg.rf.QeSzkKj9p7mtKYpgXj2u.jpg,13,0.5384615659713745,6,0,0.3510144472372933
night-traffic-13_mp4-0009_jpg.rf.RWAhr4hWTHuk5xrgWZ7J.jpg,19,0.6315789222717285,7,0,0.5103870842997965
night-traffic-13_mp4-0010_jpg.rf.ZUCAaCZSWbWCinDj9cMK.jpg,15,0.8666666746139526,2,0,0.7794824476752963
night-traffic-13_mp4-0011_jpg.rf.uHAnFs9deS6DATE0gIlw.jpg,19,0.7894737124443054,6,2,0.49238351250396056
night-traffic-13_mp4-0012_jpg.rf.FOXr7NU3tIA6mnHGB6Rm.jpg,19,0.7368420958518982,5,0,0.5939195189742972
night-traffic-13_mp4-0013_jpg.rf.B6aX9vC8cF9yhUJSpBpq.jpg,19,0.7368420958518982,5,0,0.5884092677561535
night-traffic-13_mp4-0014_jpg.rf.Q7OCiaDM203pDfxNrO0s.jpg,19,0.8421052694320679,3,0,0.6366214099857883
night-traffic-13_mp4-0015_jpg.rf.MKGW2KxDFFeM5UxZSmcC.jpg,22,0.9090909361839294,3,1,0.6578955291347071
night-traffic-13_mp4-0016_jpg.rf.DbcNNvvjzvhX1lAHLDLC.jpg,17,1.0,1,1,0.720365377033458
night-traffic-13_mp4-0017_jpg.rf.d1EQNg18J81iFI8aCAGg.jpg,21,0.7142857313156128,6,0,0.5861571826506407
night-traffic-13_mp4-0018_jpg.rf.gmQrSrNExUlTAQTtWwza.jpg,21,0.8095238208770752,5,1,0.5570366342359366
night-traffic-13_mp4-0019_jpg.rf.HEYwT144CcnBX1u8wtaW.jpg,19,0.8421052694320679,4,1,0.5902029986803731
night-traffic-13_mp4-0020_jpg.rf.NxPRfRpAo3gRST2k7EcC.jpg,18,0.8888888955116272,2,0,0.6177587088895962
night-traffic-13_mp4-0021_jpg.rf.0L0D8VIV4vWUaqgJHGDl.jpg,17,0.8235294222831726,3,0,0.6183899105252588
night-traffic-13_mp4-0022_jpg.rf.QvwtPnMMYOzVR2mu2MEz.jpg,17,0.5882353186607361,7,0,0.4288675159435062
night-traffic-13_mp4-0023_jpg.rf.2olI6pWdBzUebS5SPqMb.jpg,17,0.6470588445663452,7,1,0.41046477558419986
night-traffic-13_mp4-0024_jpg.rf.Ly6HqaPTVKsm1Ig5nEF1.jpg,18,0.6111111044883728,7,0,0.481309623046804
night-traffic-13_mp4-0025_jpg.rf.lqTndbrw0r6T7c2UbdGr.jpg,11,0.9090909361839294,1,0,0.600768724879758
night-traffic-13_mp4-0026_jpg.rf.tzyAD8XNFRXFfntFdI4H.jpg,11,0.8181818127632141,2,0,0.6423606850757179
night-traffic-13_mp4-0027_jpg.rf.Q9MkflzmSUBs0CWhjxrC.jpg,11,0.8181818127632141,2,0,0.6352727753956887
night-traffic-13_mp4-0028_jpg.rf.NvrTQbbpzJPXUhnvUOrR.jpg,12,0.6666666865348816,5,1,0.3622463425266081
night-traffic-13_mp4-0029_jpg.rf.Rp8KdaNYipMB6F7u1Sln.jpg,13,0.5384615659713745,6,0,0.427832793968264
night-traffic-13_mp4-0031_jpg.rf.SWWroTlcz8WT7vuwqvFy.jpg,12,0.6666666865348816,4,0,0.5794410487975586
night-traffic-13_mp4-0032_jpg.rf.cPQ7ZZqlYYZFQTVOHmZG.jpg,12,0.75,3,0,0.5589881269261241
night-traffic-13_mp4-0033_jpg.rf.vX8g6TaGzDXW6lKYrR8c.jpg,11,0.7272727489471436,3,0,0.5574492502280257
night-traffic-5_mp4-0000_jpg.rf.L45NHd3H11YiaKW2oAG7.jpg,5,0.4000000059604645,3,0,0.36727456125663593
night-traffic-5_mp4-0001_jpg.rf.4EsTpmphhB02ON02Noqz.jpg,14,0.7142857313156128,4,0,0.6988145917868958
night-traffic-5_mp4-0002_jpg.rf.FiY5T9MAf2s0UUmv3sm3.jpg,10,0.800000011920929,2,0,0.7159752030582038
night-traffic-5_mp4-0003_jpg.rf.YmR76XSao4KlZOLfRUSn.jpg,6,0.6666666865348816,2,0,0.6369909865781664
night-traffic-5_mp4-0004_jpg.rf.VDOTmwlkZCmGCGIgv4ZP.jpg,6,1.0,0,0,0.7954741815725962
night-traffic-5_mp4-0005_jpg.rf.v7J2eXGILKdIoSOuUbUj.jpg,5,0.800000011920929,1,0,0.6872866675257683
night-traffic-5_mp4-0006_jpg.rf.CVTRgLfjZccrrE2cNcul.jpg,5,0.6000000238418579,2,0,0.506442578136921
night-traffic-5_mp4-0007_jpg.rf.muDqhdHyb3rYZ0FnVtzo.jpg,10,0.699999988079071,4,1,0.5036627736149563
night-traffic-5_mp4-0008_jpg.rf.UQEVDJsZpuoBDJner9Sj.jpg,10,0.8999999761581421,1,0,0.770220598205924
night-traffic-5_mp4-0009_jpg.rf.XPLeMNYndg3E6ekbFALX.jpg,11,0.6363636255264282,4,0,0.5700731200922746
night-traffic-5_mp4-0010_jpg.rf.qHKJsYcFytif7gcpzwzL.jpg,8,0.5,4,0,0.4899306938459631
night-traffic-5_mp4-0011_jpg.rf.YRdTmKdWKNq5BBJVbH3Z.jpg,10,0.6000000238418579,5,1,0.36510470580324184
night-traffic-5_mp4-0012_jpg.rf.XFpys4y9TaJPLyC1PB1N.jpg,9,0.4444444477558136,5,0,0.3549746030993346
night-traffic-5_mp4-0013_jpg.rf.Ha2eDwt60XHHhWoiODxr.jpg,10,0.8999999761581421,1,0,0.7319133943981595
night-traffic-5_mp4-0014_jpg.rf.xdlJjkgjeKduLSpBoAa0.jpg,12,0.9166666865348816,1,0,0.7003143063435951
night-traffic-5_mp4-0015_jpg.rf.1aTyuPtXCpm2ERsRcjJh.jpg,11,1.0909091234207153,0,1,0.7966307184912942
night-traffic-5_mp4-0017_jpg.rf.9ZdK0DG6p0s8M1HWnhfl.jpg,8,0.875,1,0,0.744637836702168
night-traffic-5_mp4-0018_jpg.rf.ANSdbYPtxxf3CclecKka.jpg,7,0.8571428656578064,2,1,0.3506483287617032
night-traffic-5_mp4-0020_jpg.rf.XEfmCHnSHJawcxV5khVo.jpg,10,0.800000011920929,2,0,0.49982672836631536
night-traffic-5_mp4-0021_jpg.rf.KQeB6zgKKbSREKaOeiYg.jpg,7,0.8571428656578064,1,0,0.5944712567808372
night-traffic-5_mp4-0022_jpg.rf.4UXeZSqoUhixFud9AdKN.jpg,13,0.6153846383094788,5,0,0.548616120492135
night-traffic-5_mp4-0023_jpg.rf.iqMnabsXhlBG7Rlmp0nt.jpg,6,1.0,0,0,0.7619336942831675
night-traffic-5_mp4-0025_jpg.rf.OLUkYXzkG56AWwp17oRU.jpg,7,1.0,0,0,0.7969602431569781
night-traffic-5_mp4-0026_jpg.rf.yUxE84FYDEXnrt0QEgos.jpg,9,1.0,0,0,0.7537501305341721
night-traffic-5_mp4-0027_jpg.rf.ci3L3rHwuqNmKfS8gbcr.jpg,15,0.8666666746139526,3,1,0.6047589462250471
