epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,51054.1,0.71843,0.31681,0.00279,0.80167,0.76609,0.82847,0.60579,1.16585,1.08423,0.02094,0.0186922,0.00623074,0.0186922,0.00623074,0.0186922,0.00623074,0.0186922,0.00623074
129,51664.3,0.71959,0.31429,0.00265,0.80985,0.78076,0.83529,0.61589,1.1282,1.04875,0.01994,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034,0.018541,0.00618034
130,52059.9,0.7266,0.31756,0.00276,0.81046,0.75904,0.8219,0.60466,1.15497,1.10558,0.02144,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
131,52445.3,0.70916,0.30912,0.0027,0.82305,0.72061,0.81253,0.59472,1.13531,1.1096,0.02061,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916,0.0182375,0.00607916
132,52858.1,0.71383,0.31359,0.00264,0.80888,0.7542,0.8227,0.61026,1.10392,1.08843,0.01958,0.0180852,0.0060284,0.0180852,0.0060284,0.0180852,0.0060284,0.0180852,0.0060284
133,53289,0.71125,0.30906,0.0027,0.8251,0.74082,0.82696,0.61216,1.11821,1.07552,0.01993,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
134,53766.2,0.71232,0.31,0.00267,0.83041,0.73687,0.82483,0.59683,1.15624,1.01324,0.02049,0.0177797,0.00592657,0.0177797,0.00592657,0.0177797,0.00592657,0.0177797,0.00592657
135,54177.8,0.70048,0.30859,0.00271,0.81322,0.74306,0.82276,0.60434,1.13607,1.09916,0.01973,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551,0.0176265,0.00587551
136,54610.7,0.7131,0.30909,0.00265,0.83988,0.77241,0.8423,0.62005,1.1116,1.0612,0.01902,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
137,54985.6,0.69751,0.30572,0.00262,0.83621,0.76525,0.83877,0.62232,1.05819,1.03383,0.01729,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311,0.0173193,0.00577311
138,55437.6,0.70489,0.3057,0.00266,0.81375,0.78758,0.8378,0.61936,1.04424,1.03243,0.01571,0.0171654,0.00572179,0.0171654,0.00572179,0.0171654,0.00572179,0.0171654,0.00572179
139,55861.9,0.68932,0.29394,0.00263,0.82427,0.7856,0.84625,0.63192,1.02655,0.97263,0.01645,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
140,56235.8,0.69908,0.29934,0.00259,0.80103,0.76946,0.83431,0.614,1.09763,1.05983,0.01863,0.0168568,0.00561894,0.0168568,0.00561894,0.0168568,0.00561894,0.0168568,0.00561894
141,56680,0.69665,0.2994,0.00254,0.81548,0.77904,0.84495,0.62268,1.09938,0.97649,0.01868,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742,0.0167022,0.00556742
142,57178,0.7071,0.30922,0.00262,0.83044,0.74797,0.84001,0.61381,1.11865,1.03976,0.01902,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
143,57527.9,0.69334,0.30181,0.00255,0.81276,0.79798,0.84797,0.63006,1.06752,1.00346,0.01772,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421,0.0163926,0.00546421
144,57863.1,0.68459,0.29587,0.00261,0.83446,0.78867,0.84338,0.62323,1.08524,1.02903,0.01842,0.0162376,0.00541253,0.0162376,0.00541253,0.0162376,0.00541253,0.0162376,0.00541253
145,58338.9,0.68314,0.29487,0.00256,0.84913,0.76319,0.8387,0.62746,1.05704,1.07209,0.01701,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
146,58677.9,0.68479,0.29146,0.00251,0.83603,0.76344,0.8395,0.61216,1.13272,1.06806,0.01966,0.0159272,0.00530906,0.0159272,0.00530906,0.0159272,0.00530906,0.0159272,0.00530906
147,59062.6,0.67866,0.29103,0.00257,0.81529,0.76605,0.83028,0.60328,1.12008,1.11583,0.01867,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728,0.0157719,0.00525728
148,59452.9,0.67176,0.28987,0.00252,0.825,0.77777,0.84644,0.61912,1.06099,1.00899,0.01681,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
149,59801.8,0.67715,0.29187,0.00258,0.82252,0.76894,0.83665,0.61145,1.09728,1.09404,0.01797,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366,0.015461,0.00515366
150,60284.5,0.68032,0.2901,0.00249,0.85015,0.72737,0.81957,0.6008,1.11638,1.1361,0.01915,0.0153055,0.00510184,0.0153055,0.00510184,0.0153055,0.00510184,0.0153055,0.00510184
151,60713.4,0.67649,0.29167,0.00254,0.80501,0.769,0.82821,0.59966,1.11428,1.10588,0.01866,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,61146.7,0.67122,0.28551,0.00252,0.85339,0.75754,0.83794,0.61339,1.0887,1.06867,0.01731,0.0149945,0.00499816,0.0149945,0.00499816,0.0149945,0.00499816,0.0149945,0.00499816
153,61543.9,0.66575,0.285,0.00251,0.82778,0.76075,0.82666,0.60709,1.08676,1.13211,0.01744,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634,0.014839,0.00494634
154,61968.5,0.66664,0.28638,0.00247,0.84407,0.74816,0.82919,0.60849,1.07983,1.09595,0.01745,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
